group_key,analysis_type,series_id,diode,sample,geometry,config,role,source_file,source_member,blank_file,integration_time,blank_integration_time,integration_time_norm_factor,wavelength_nm,signal_raw,signal_normalized,signal_net,signal_gated,transmittance,transmittance_smooth,absorbance,absorbance_smooth,scattering_net,scattering_shape,scattering_shape_smooth,valid
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,532.7282104,,,,,,,,,6.269983976075001e-05,0.3067955339047962,0.30480276907215,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,532.9532471,,,,,,,,,6.253597913575001e-05,0.3059937502299946,0.3030804016642396,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,533.1782837,,,,,,,,,6.188941031074999e-05,0.30283003516104073,0.30091253257723216,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,533.4033203,,,,,,,,,6.071583583575e-05,0.29708763758859824,0.29905865822243627,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,533.6283569,,,,,,,,,6.272198288575001e-05,0.3069038820581985,0.29714810461351393,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,533.8533936,,,,,,,,,5.869197501075e-05,0.2871847181437615,0.2952207103914423,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,534.0784912,,,,,,,,,6.002054766075e-05,0.29368553468561204,0.29370571427748504,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,534.3035278,,,,,,,,,6.126055151075001e-05,0.29975297671826145,0.29204600888648935,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,534.5286255,,,,,,,,,6.079112023575e-05,0.2974560104230558,0.29140275078423905,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,534.7537842,,,,,,,,,5.841740251075e-05,0.2858412120510106,0.28984498464677894,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,534.9788818,,,,,,,,,6.237655161075001e-05,0.3052136580824208,0.28886733010086013,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,535.2039795,,,,,,,,,5.698254361075e-05,0.2788203280426416,0.28779701744250585,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,535.4291382,,,,,,,,,5.725268676075e-05,0.2801421609572267,0.2863509995072215,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,535.6542969,,,,,,,,,5.6362539810749994e-05,0.27578659785178583,0.285180839517354,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,535.8794556,,,,,,,,,5.9117120060749994e-05,0.28926498825448965,0.283717956064586,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,536.1046143,,,,,,,,,5.621197103575e-05,0.27504985230519785,0.28242422112196064,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,536.329834,,,,,,,,,5.633154168574999e-05,0.2756349214464599,0.2807646667231837,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,536.5549927,,,,,,,,,5.649539858575e-05,0.2764366868945266,0.27931895386978606,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,536.7802124,,,,,,,,,5.6880686710749995e-05,0.2783219337542889,0.2773438734089871,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,537.0054321,,,,,,,,,5.750511616075e-05,0.28137731901890245,0.27599742124197657,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,537.2307129,,,,,,,,,5.649539858575e-05,0.2764366868945266,0.2741988002389887,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,537.4559326,,,,,,,,,5.5308539710749995e-05,0.27062928764734046,0.2726457542392527,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,537.6812134,,,,,,,,,5.6234114160749997e-05,0.2751582004586001,0.2715128618572201,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,537.9064331,,,,,,,,,5.703125551075e-05,0.279058679423204,0.2699685709192134,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,538.1317139,,,,,,,,,5.589311226075e-05,0.2734896497833153,0.26815624437773494,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,538.3570557,,,,,,,,,5.676997108575e-05,0.2777801929872775,0.26729307935321955,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,538.5823364,,,,,,,,,5.443611026075e-05,0.2663604177438711,0.26609299588423696,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,538.8076782,,,,,,,,,5.369210646075e-05,0.2627199452335875,0.26499932443586366,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,539.03302,,,,,,,,,5.204467503575e-05,0.2546589261698544,0.2639399560299815,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,539.2583618,,,,,,,,,5.305882201075e-05,0.25962123171705026,0.2622703990663847,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,539.4837036,,,,,,,,,5.268681823575e-05,0.2578009862873774,0.2612495663373487,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,539.7090454,,,,,,,,,5.2673533860749995e-05,0.25773598473496084,0.2606915322165061,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,539.9344482,,,,,,,,,5.3647820185749995e-05,0.26250324880445586,0.2595975507358341,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,540.15979,,,,,,,,,5.0875529935749996e-05,0.24893820189790478,0.2577925202350878,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,540.3851929,,,,,,,,,5.162395938575e-05,0.2526003294819463,0.25654550176690794,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,540.6106567,,,,,,,,,5.0955243710749995e-05,0.2493282480328552,0.25598318169771067,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,540.8360596,,,,,,,,,5.2979104510750005e-05,0.25923116735536483,0.25463838910864045,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,541.0614624,,,,,,,,,5.127853183575e-05,0.25091012373290356,0.25337126404584753,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,541.2869263,,,,,,,,,5.4272249635750004e-05,0.2655586340690695,0.2521981647478936,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,541.5123901,,,,,,,,,5.041052803575e-05,0.24666290890319206,0.25136453575789364,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,541.737854,,,,,,,,,5.128296121075e-05,0.2509317970333964,0.25070625809463565,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,541.9633789,,,,,,,,,5.2000388785749997e-05,0.2544422298630499,0.2498122658841793,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,542.1888428,,,,,,,,,4.985252796075e-05,0.2439325680987853,0.24855292050742658,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,542.4143677,,,,,,,,,5.187638878575e-05,0.253835487543622,0.24805131466915267,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,542.6398926,,,,,,,,,5.283739073575e-05,0.25853775006070046,0.247594744258872,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,542.8654175,,,,,,,,,5.021124361075e-05,0.2456877936269795,0.24653212632784646,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,543.0909424,,,,,,,,,4.8005812160749994e-05,0.23489643400349383,0.2457699272402583,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,543.3164673,,,,,,,,,4.825823783575e-05,0.2361315738384346,0.24505003944938086,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,543.5420532,,,,,,,,,4.944952606075e-05,0.24196064626378652,0.24436842287540464,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,543.7676392,,,,,,,,,5.336439266075e-05,0.2611164143374542,0.24357435086305623,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,543.9932251,,,,,,,,,4.794380843575e-05,0.23459304461704492,0.24290663466982848,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,544.218811,,,,,,,,,4.976838483575e-05,0.24352084878566907,0.24185721441933644,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,544.444458,,,,,,,,,4.773566528575e-05,0.23357458286217372,0.2408408241163885,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,544.6700439,,,,,,,,,5.211110441075e-05,0.25498397063006123,0.23935053678473323,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,544.8956909,,,,,,,,,4.833795531075e-05,0.23652163807779295,0.23826448906322892,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,545.1213379,,,,,,,,,4.7235235860749996e-05,0.23112594003931508,0.23704952344867258,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,545.3469849,,,,,,,,,4.879852786075e-05,0.23877525789433987,0.23575638867536364,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,545.5726929,,,,,,,,,4.8515096585749997e-05,0.2373884050782761,0.23483518279789448,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,545.7983398,,,,,,,,,4.8244953435749995e-05,0.23606657216369095,0.23377405801421255,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,546.0240479,,,,,,,,,4.678795143575e-05,0.2289373401242468,0.2329815999855034,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,546.2497559,,,,,,,,,4.651337891075e-05,0.22759383390916876,0.231481217829404,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,546.4754639,,,,,,,,,4.6996094585749994e-05,0.22995580187911796,0.23077939643771467,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,546.7012329,,,,,,,,,4.805452406075e-05,0.23513478538405627,0.23013933889437818,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,546.9269409,,,,,,,,,4.477294563575e-05,0.21907774905366084,0.22894445529139928,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,547.15271,,,,,,,,,4.533537506075e-05,0.2218297630362334,0.22810503624616293,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,547.378479,,,,,,,,,4.807666718575e-05,0.23524313353745854,0.22759388333041136,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,547.604248,,,,,,,,,4.820952593575e-05,0.2358932224578722,0.2264766337222981,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,547.8300171,,,,,,,,,4.6269808260749996e-05,0.22640202244847876,0.2251658052849468,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,548.0558472,,,,,,,,,4.5313231935749996e-05,0.2217214148828311,0.2234911176830055,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,548.2816772,,,,,,,,,4.379865928575e-05,0.21431048486183876,0.22230707218568985,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,548.5075073,,,,,,,,,4.340894548575e-05,0.2124035828059915,0.22150470307751488,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,548.7333374,,,,,,,,,4.4764090610749996e-05,0.2190344206794101,0.22033386174007036,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,548.9591675,,,,,,,,,4.4334516210749994e-05,0.21693247739051616,0.21894604241802076,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,549.1849976,,,,,,,,,4.836009843575e-05,0.23662998623119522,0.21743221631298865,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,549.4108887,,,,,,,,,4.3506373010749993e-05,0.21288030379385134,0.21673771647491086,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,549.6367798,,,,,,,,,4.450723186075e-05,0.21777758943956857,0.21484313870506316,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,549.8626709,,,,,,,,,4.395808681075e-05,0.21509057700941256,0.21338950865134354,True
BX_XXX_UV_RMPS470_90deg_TSWS,scattering_shape,BX_XXX,UV,RMPS470,90deg,TSWS,scintillator,BX_XXX_UV_RMPS470_90deg_TSWS.csv.zip,BX_XXX_UV_RMPS470_90deg_TSWS.csv,,4000.0,,4000.0,550.088562,,,,,,,,,4.3758802410750004e-05,0.21411546185552713,0.2122778062469848,True
