analysis_type,comparison_id,dataset_id,sample_id,dose_label,role,reference_dataset_id,current_value,current_unit,geometry,wavelength_nm,sample_signal_raw,blank_signal_raw,sample_signal_net,blank_signal_net,sample_signal_gated,blank_signal_gated,sample_above_floor,blank_above_floor,valid_ratio_region,absolute_signal_difference,fractional_signal_loss,transmittance,transmittance_smooth,absorbance,absorbance_smooth,attenuation_coeff_1_per_mm,attenuation_coeff_1_per_mm_smooth,trusted_for_integrals,note,sample_shape_norm,sample_shape_norm_smooth,scattering_signal_raw,scattering_signal_gated,scattering_blank_signal_gated,scattering_signal_net,scattering_shape_norm,scattering_shape_norm_smooth
same_current_transmittance,sample_whiteLED_direct_40uA_test_vs_direct_blank,sample_whiteLED_direct_40uA_test,scintillator_test,test_format,sample,direct_blank,40.0,uA,direct,531.1535034,0.08052144945,0.3636186719,0.08072005023460001,0.3638699470671,0.08072005023460001,0.3638699470671,True,True,True,0.2831498968325,0.7781623602464902,0.22183763975350979,0.22395536109952724,0.6539647640913901,0.6499463283827414,0.15058095171402028,0.1496556726980313,True,Same-current direct transmittance after residual-baseline subtraction and noise-floor gating.,,,,,,,,
same_current_transmittance,sample_whiteLED_direct_40uA_test_vs_direct_blank,sample_whiteLED_direct_40uA_test,scintillator_test,test_format,sample,direct_blank,40.0,uA,direct,531.378418,0.08005864918,0.3662098646,0.0802572499646,0.3664611397671,0.0802572499646,0.3664611397671,True,True,True,0.2862038898025,0.7809938319364325,0.2190061680635675,0.22374556058716616,0.6595436535697038,0.6503634013660199,0.1518655384888429,0.1497517073014301,True,Same-current direct transmittance after residual-baseline subtraction and noise-floor gating.,,,,,,,,
same_current_transmittance,sample_whiteLED_direct_40uA_test_vs_direct_blank,sample_whiteLED_direct_40uA_test,scintillator_test,test_format,sample,direct_blank,40.0,uA,direct,531.6033936,0.07992090285,0.367598623,0.0801195036346,0.3678498981671,0.0801195036346,0.3678498981671,True,True,True,0.2877303945325,0.7821951180799164,0.21780488192008363,0.22402402760078238,0.6619323901119608,0.6498490536516911,0.152415565404172,0.14963327436346716,True,Same-current direct transmittance after residual-baseline subtraction and noise-floor gating.,,,,,,,,
same_current_transmittance,sample_whiteLED_direct_40uA_test_vs_direct_blank,sample_whiteLED_direct_40uA_test,scintillator_test,test_format,sample,direct_blank,40.0,uA,direct,531.8283081,0.08237279207,0.3678886592,0.08257139285460001,0.3681399343671,0.08257139285460001,0.3681399343671,True,True,True,0.2855685415125,0.7757065041135639,0.2242934958864361,0.224180991313537,0.6491833200041287,0.6495488020680769,0.14947998352618902,0.14956413888140935,True,Same-current direct transmittance after residual-baseline subtraction and noise-floor gating.,,,,,,,,
same_current_transmittance,sample_whiteLED_direct_40uA_test_vs_direct_blank,sample_whiteLED_direct_40uA_test,scintillator_test,test_format,sample,direct_blank,40.0,uA,direct,532.0532837,0.0818765983,0.3652144074,0.08207519908460001,0.3654656825671,0.08207519908460001,0.3654656825671,True,True,True,0.28339048348249996,0.7754229658224315,0.2245770341775685,0.22400620610691777,0.648634657869382,0.6498916219214513,0.1493536494009332,0.14964307606980562,True,Same-current direct transmittance after residual-baseline subtraction and noise-floor gating.,,,,,,,,
same_current_transmittance,sample_whiteLED_direct_40uA_test_vs_direct_blank,sample_whiteLED_direct_40uA_test,scintillator_test,test_format,sample,direct_blank,40.0,uA,direct,532.2782593,0.08070980757,0.3648190796,0.0809084083546,0.3650703547671,0.0809084083546,0.3650703547671,True,True,True,0.2841619464125,0.778375846468782,0.22162415353121803,0.2240375869878,0.6543829101272837,0.6498335794957193,0.15067723339691458,0.14962971130738045,True,Same-current direct transmittance after residual-baseline subtraction and noise-floor gating.,,,,,,,,
same_current_transmittance,sample_whiteLED_direct_40uA_test_vs_direct_blank,sample_whiteLED_direct_40uA_test,scintillator_test,test_format,sample,direct_blank,40.0,uA,direct,532.5032349,0.08007503301,0.3641154468,0.08027363379460001,0.3643667219671,0.08027363379460001,0.3643667219671,True,True,True,0.2840930881725,0.7796899964924673,0.22031000350753274,0.22389234569407346,0.6569657826064448,0.6501147278344125,0.1512719617636767,0.14969444810473995,True,Same-current direct transmittance after residual-baseline subtraction and noise-floor gating.,,,,,,,,
same_current_transmittance,sample_whiteLED_direct_40uA_test_vs_direct_blank,sample_whiteLED_direct_40uA_test,scintillator_test,test_format,sample,direct_blank,40.0,uA,direct,532.7282104,0.08355733007,0.3696918488,0.08375593085460001,0.3699431239671,0.08375593085460001,0.3699431239671,True,True,True,0.28618719311249996,0.7735978169929477,0.2264021830070523,0.2238076119065645,0.6451193899248172,0.6502779144370439,0.14854422904422973,0.1497320232085995,True,Same-current direct transmittance after residual-baseline subtraction and noise-floor gating.,,,,,,,,
same_current_transmittance,sample_whiteLED_direct_40uA_test_vs_direct_blank,sample_whiteLED_direct_40uA_test,scintillator_test,test_format,sample,direct_blank,40.0,uA,direct,532.9532471,0.08539158851,0.3683003187,0.08559018929460001,0.3685515938671,0.08559018929460001,0.3685515938671,True,True,True,0.2829614045725,0.7677660584871493,0.2322339415128507,0.2242093987972004,0.6340743068433569,0.6494802853293716,0.14600100467880459,0.14954836231929305,True,Same-current direct transmittance after residual-baseline subtraction and noise-floor gating.,,,,,,,,
same_current_transmittance,sample_whiteLED_direct_40uA_test_vs_direct_blank,sample_whiteLED_direct_40uA_test,scintillator_test,test_format,sample,direct_blank,40.0,uA,direct,533.1782837,0.08297476172,0.3678743541,0.0831733625046,0.3681256292671,0.0831733625046,0.3681256292671,True,True,True,0.2849522667625,0.7740625593762935,0.2259374406237065,0.22372471992329518,0.6460117951578234,0.6504310338621122,0.1487497129428727,0.1497672802591605,True,Same-current direct transmittance after residual-baseline subtraction and noise-floor gating.,,,,,,,,
same_current_transmittance,sample_whiteLED_direct_40uA_test_vs_direct_blank,sample_whiteLED_direct_40uA_test,scintillator_test,test_format,sample,direct_blank,40.0,uA,direct,533.4033203,0.07673057914,0.3711500764,0.07692917992460001,0.37140135156709997,0.07692917992460001,0.37140135156709997,True,True,True,0.29447217164249995,0.7928677975995425,0.20713220240045746,0.22371373534968653,0.6837523770233407,0.6504626219372761,0.1574398030633189,0.1497745536822594,True,Same-current direct transmittance after residual-baseline subtraction and noise-floor gating.,,,,,,,,
same_current_transmittance,sample_whiteLED_direct_40uA_test_vs_direct_blank,sample_whiteLED_direct_40uA_test,scintillator_test,test_format,sample,direct_blank,40.0,uA,direct,533.6283569,0.08541001379,0.3656261265,0.0856086145746,0.3658774016671,0.0856086145746,0.3658774016671,True,True,True,0.28026878709249997,0.766018305081076,0.233981694918924,0.22344775910192333,0.6308181174046521,0.6509777345790287,0.14525123935265197,0.1498931627512706,True,Same-current direct transmittance after residual-baseline subtraction and noise-floor gating.,,,,,,,,
same_current_transmittance,sample_whiteLED_direct_40uA_test_vs_direct_blank,sample_whiteLED_direct_40uA_test,scintillator_test,test_format,sample,direct_blank,40.0,uA,direct,533.8533936,0.08290630579,0.3718720376,0.0831049065746,0.3721233127671,0.0831049065746,0.3721233127671,True,True,True,0.28901840619249997,0.776673743021812,0.223326256978188,0.2233291989287381,0.6510602129323304,0.6512054882205145,0.1499121540939513,0.1499456049652466,True,Same-current direct transmittance after residual-baseline subtraction and noise-floor gating.,,,,,,,,
same_current_transmittance,sample_whiteLED_direct_40uA_test_vs_direct_blank,sample_whiteLED_direct_40uA_test,scintillator_test,test_format,sample,direct_blank,40.0,uA,direct,534.0784912,0.08426060528,0.3710986972,0.0844592060646,0.3713499723671,0.0844592060646,0.3713499723671,True,True,True,0.2868907663025,0.7725617009576417,0.22743829904235835,0.22314449410638232,0.6431364012919374,0.6515597882668329,0.14808762903766517,0.15002718556575667,True,Same-current direct transmittance after residual-baseline subtraction and noise-floor gating.,,,,,,,,
same_current_transmittance,sample_whiteLED_direct_40uA_test_vs_direct_blank,sample_whiteLED_direct_40uA_test,scintillator_test,test_format,sample,direct_blank,40.0,uA,direct,534.3035278,0.08518746495,0.3744109571,0.0853860657346,0.3746622322671,0.0853860657346,0.3746622322671,True,True,True,0.2892761665325,0.7720985506921137,0.22790144930788628,0.22338419356244407,0.6422529129748846,0.6510972416795224,0.14788419833479713,0.14992068027808095,True,Same-current direct transmittance after residual-baseline subtraction and noise-floor gating.,,,,,,,,
same_current_transmittance,sample_whiteLED_direct_40uA_test_vs_direct_blank,sample_whiteLED_direct_40uA_test,scintillator_test,test_format,sample,direct_blank,40.0,uA,direct,534.5286255,0.08515264094,0.3743757606,0.0853512417246,0.3746270357671,0.0853512417246,0.3746270357671,True,True,True,0.2892757940425,0.7721700956530495,0.22782990434695052,0.22360862620932448,0.642389272177509,0.6506645478603913,0.14791559620152267,0.14982104884430475,True,Same-current direct transmittance after residual-baseline subtraction and noise-floor gating.,,,,,,,,
same_current_transmittance,sample_whiteLED_direct_40uA_test_vs_direct_blank,sample_whiteLED_direct_40uA_test,scintillator_test,test_format,sample,direct_blank,40.0,uA,direct,534.7537842,0.08227121085,0.3731408417,0.0824698116346,0.3733921168671,0.0824698116346,0.3733921168671,True,True,True,0.2909223052325,0.7791334955688067,0.22086650443119332,0.22404165730359654,0.6558701421806488,0.6498203383057304,0.1510196812325047,0.14962666241071226,True,Same-current direct transmittance after residual-baseline subtraction and noise-floor gating.,,,,,,,,
same_current_transmittance,sample_whiteLED_direct_40uA_test_vs_direct_blank,sample_whiteLED_direct_40uA_test,scintillator_test,test_format,sample,direct_blank,40.0,uA,direct,534.9788818,0.08424497396,0.3758193552,0.0844435747446,0.3760706303671,0.0844435747446,0.3760706303671,True,True,True,0.29162705562249996,0.7754582040555236,0.22454179594447646,0.22452612954543963,0.6487028080745789,0.6488758157972889,0.14936934156559029,0.14940917806591875,True,Same-current direct transmittance after residual-baseline subtraction and noise-floor gating.,,,,,,,,
same_current_transmittance,sample_whiteLED_direct_40uA_test_vs_direct_blank,sample_whiteLED_direct_40uA_test,scintillator_test,test_format,sample,direct_blank,40.0,uA,direct,535.2039795,0.08469048142,0.3760415912,0.08488908220460001,0.3762928663671,0.08488908220460001,0.3762928663671,True,True,True,0.2914037841625,0.7744068788118221,0.22559312118817784,0.22455142640955109,0.646674147044912,0.648822324475188,0.1489022251010254,0.14939686123383136,True,Same-current direct transmittance after residual-baseline subtraction and noise-floor gating.,,,,,,,,
same_current_transmittance,sample_whiteLED_direct_40uA_test_vs_direct_blank,sample_whiteLED_direct_40uA_test,scintillator_test,test_format,sample,direct_blank,40.0,uA,direct,535.4291382,0.08645567298,0.3747350574,0.0866542737646,0.3749863325671,0.0866542737646,0.3749863325671,True,True,True,0.2883320588025,0.7689135143369683,0.23108648566303172,0.2248985410187388,0.6362254520699564,0.6481495186199161,0.14649632417196795,0.14924194196054855,True,Same-current direct transmittance after residual-baseline subtraction and noise-floor gating.,,,,,,,,
same_current_transmittance,sample_whiteLED_direct_40uA_test_vs_direct_blank,sample_whiteLED_direct_40uA_test,scintillator_test,test_format,sample,direct_blank,40.0,uA,direct,535.6542969,0.08266540617,0.381323874,0.0828640069546,0.3815751491671,0.0828640069546,0.3815751491671,True,True,True,0.2987111422125,0.7828369925675844,0.2171630074324155,0.22481010000092058,0.6632141525465718,0.6483276556777635,0.15271070211164153,0.1492829595339395,True,Same-current direct transmittance after residual-baseline subtraction and noise-floor gating.,,,,,,,,
same_current_transmittance,sample_whiteLED_direct_40uA_test_vs_direct_blank,sample_whiteLED_direct_40uA_test,scintillator_test,test_format,sample,direct_blank,40.0,uA,direct,535.8794556,0.08328416198,0.3817549944,0.0834827627646,0.3820062695671,0.0834827627646,0.3820062695671,True,True,True,0.2985235068025,0.7814623229634294,0.21853767703657054,0.2248105000070723,0.660473677602169,0.6483222102890728,0.15207968443617098,0.149281705686857,True,Same-current direct transmittance after residual-baseline subtraction and noise-floor gating.,,,,,,,,
same_current_transmittance,sample_whiteLED_direct_40uA_test_vs_direct_blank,sample_whiteLED_direct_40uA_test,scintillator_test,test_format,sample,direct_blank,40.0,uA,direct,536.1046143,0.08588955551,0.3815631568,0.08608815629460001,0.3818144319671,0.08608815629460001,0.3818144319671,True,True,True,0.2957262756725,0.7745288048671297,0.22547119513287023,0.2246675527557103,0.646908933138132,0.6485962591308307,0.14895628659685448,0.1493448077646354,True,Same-current direct transmittance after residual-baseline subtraction and noise-floor gating.,,,,,,,,
same_current_transmittance,sample_whiteLED_direct_40uA_test_vs_direct_blank,sample_whiteLED_direct_40uA_test,scintillator_test,test_format,sample,direct_blank,40.0,uA,direct,536.329834,0.08477514982,0.3854756951,0.08497375060460001,0.3857269702671,0.08497375060460001,0.3857269702671,True,True,True,0.3007532196625,0.779704928214485,0.220295071785515,0.2244945327437209,0.6569952183294709,0.6489304609637536,0.15127873958938082,0.14942176058048934,True,Same-current direct transmittance after residual-baseline subtraction and noise-floor gating.,,,,,,,,
same_current_transmittance,sample_whiteLED_direct_40uA_test_vs_direct_blank,sample_whiteLED_direct_40uA_test,scintillator_test,test_format,sample,direct_blank,40.0,uA,direct,536.5549927,0.08590726554,0.3812381327,0.0861058663246,0.3814894078671,0.0861058663246,0.3814894078671,True,True,True,0.2953835415425,0.7742902829045339,0.22570971709546606,0.22433022131674996,0.646449743580192,0.64923516669371,0.14885055429375735,0.1494919216676441,True,Same-current direct transmittance after residual-baseline subtraction and noise-floor gating.,,,,,,,,
