wavelength_nm,signal_raw,dataset_id,sample_id,dose_label,current_value,current_unit,file_path,section,role,geometry,residual_baseline,baseline_noise_sigma,effective_signal_floor,signal_net,signal_gated,above_signal_floor
754.3580322,0.001732121455,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.000806036755,0.0,False
754.5934448,-0.0008231864194,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
754.8289185,0.002178014023,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0012519293230000002,0.0,False
755.0643311,-0.005179214757,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
755.2998047,0.002418110147,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.001492025447,0.0,False
755.5352783,0.0009946835926,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,6.85988926e-05,0.0,False
755.770752,0.0003772937634,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
756.0062866,0.001166180708,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.00024009600799999994,0.0,False
756.2417603,-0.003018350108,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
756.4772949,0.00372148864,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.00279540394,0.0,False
756.7128296,-0.0002572457597,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
756.9483643,-0.00077173725,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
757.1838989,-0.001097581931,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
757.4194336,-0.003687189193,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
757.6550293,-0.002349511255,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
757.890564,-0.001869319123,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
758.1261597,-0.0009432344232,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
758.3617554,-0.003069799393,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
758.5973511,-0.002400960308,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
758.8329468,-0.001937918016,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
759.0686035,0.001835019677,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0009089349769999999,0.0,False
759.3041992,0.0002572457597,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
759.539856,0.0006859886926,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
759.7755127,0.003172697732,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.002246613032,0.0,False
760.0111694,0.0008403361426,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
760.2468262,0.0002057966049,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
760.4824829,-0.001131881378,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
760.7182007,-0.000222946328,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
760.9539185,0.001320528216,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.00039444351600000007,0.0,False
761.1895752,-0.00310409884,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
761.425293,0.001766420901,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.000840336201,0.0,False
761.6610718,0.004476075992,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.003549991292,0.0,False
761.8967896,0.002538158093,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.001612073393,0.0,False
762.1325073,0.004750471562,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0038243868620000004,0.0,False
762.3682861,-0.0002057966049,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
762.6040649,-0.001732121455,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
762.8398438,-0.001629223116,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
763.0756226,0.003927285317,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.003001200617,0.0,False
763.3114014,0.0002572457597,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
763.5472412,-0.001903618569,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
763.78302,0.001011833316,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,8.5748616e-05,0.0,False
764.0188599,0.001423426555,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0004973418549999999,0.0,False
764.2546997,0.003069799393,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.002143714693,0.0,False
764.4905396,-0.00077173725,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
764.7263794,0.001835019677,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0009089349769999999,0.0,False
764.9622803,-0.0015434745,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
765.1981201,0.004784771241,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0038586865409999996,0.0,False
765.434021,0.0007545875269,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
765.6699219,0.001217629877,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.000291545177,0.0,False
765.9058228,-0.001423426555,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
766.1417236,0.005573657807,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0046475731069999995,0.0,False
766.3776245,0.001097581931,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.000171497231,0.0,False
766.6135864,-0.001011833316,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
766.8494873,-0.004356028046,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
767.0854492,-0.0001714971731,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
767.3214111,0.0001886468817,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
767.557373,0.001011833316,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,8.5748616e-05,0.0,False
767.793396,-0.000445892656,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
768.0293579,0.003687189193,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.002761104493,0.0,False
768.2653809,-0.004013033584,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
768.5013428,-0.002864002716,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
768.7373657,-0.002263762755,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
768.9733887,0.000445892656,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
769.2094727,-0.001149030984,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
769.4454956,-0.001937918016,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
769.6815796,0.0003086949,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
769.9176025,0.005127765238,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.004201680538,0.0,False
770.1536865,0.0005830903538,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
770.3897705,-0.0003944434866,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
770.6259155,0.003481392516,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.002555307816,0.0,False
770.8619995,0.0005830903538,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
771.0980835,0.002846853109,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0019207684089999999,0.0,False
771.3342285,0.002418110147,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.001492025447,0.0,False
771.5703735,-0.0004973417963,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
771.8065186,0.002778254217,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.001852169517,0.0,False
772.0426636,0.001183330431,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.00025724573100000003,0.0,False
772.2788086,0.003910135478,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.002984050778,0.0,False
772.5150146,-0.0008060366963,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
772.7511597,0.002555307932,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.001629223232,0.0,False
772.9873657,0.001783570624,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0008574859240000001,0.0,False
773.2235718,-0.003138398286,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
773.4597778,-0.0003601440694,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
773.6959839,0.002555307932,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.001629223232,0.0,False
773.932251,0.00046304235,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
774.168457,-0.002229463309,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
774.4047241,-0.001646372839,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
774.6409912,-0.001714971731,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
774.8772583,0.0007545875269,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
775.1135254,-0.002178014023,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
775.3497925,-0.0009432344232,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
775.5861206,-0.001646372839,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
775.8224487,0.001320528216,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.00039444351600000007,0.0,False
776.0587158,0.001492025331,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0005659406310000001,0.0,False
776.2950439,-0.002057966078,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
776.5314331,0.001131881378,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.00020579667799999995,0.0,False
776.7677612,0.003035499947,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.002109415247,0.0,False
777.0040894,0.002812553663,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0018864689630000001,0.0,False
777.2404785,0.001251929323,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.00032584462299999994,0.0,False
777.4768677,0.00282970327,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.00190361857,0.0,False
777.7132568,-0.001440576278,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
777.949646,0.001320528216,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.00039444351600000007,0.0,False
778.1860352,0.001200480154,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0002743954539999999,0.0,False
778.4224243,0.003018350108,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.002092265408,0.0,False
778.6588745,5.144915121e-05,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
778.8952637,0.0002572457597,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
779.1317139,0.000445892656,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
779.3681641,-0.0002057966049,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
779.6046753,1.714971768e-05,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
779.8411255,-0.001217629877,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
780.0775757,-0.002349511255,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
780.3140869,-0.0003086949,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
780.5505981,-0.0006688389694,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
780.7871094,0.003258446231,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.002332361531,0.0,False
781.0236206,-0.0004973417963,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
781.2601318,0.001560624223,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.000634539523,0.0,False
781.4967041,0.0008060366963,direct_dark_qc,dark,none,40.0,uA,..//example_data/raw/dark__whiteLED__direct-0deg__LED-off__run01.txt,direct,dark_qc,direct,0.0009260847,0.00221207684143488,0.0110603842071744,0.0,0.0,False
